C:\behvdata\clash\clashMEG	 June 18, 2014 09:44:18	 ValueA	 ValueB	 PatchOrder	 currPatch	 SwCost	 RT1	 MagLeft	 ProbLeft	 MagRight	 ProbRight	 Choice2	 RT2	 FeedLeft	 FeedRight	 Points	 meanA	 meanB	 breakVBL	 itiVBL	 stage1aVBL	 stage1bVBL	 stage1cVBL	 stage2aVBL	 stage2cVBL	 JitFeedB	 JitITI	 JitValues	 JitSecond	 
        29.000000 	        44.000000 	        25.000000 	        57.000000 	         2.000000 	         1.000000 	        20.000000 	         1.092271 	        10.000000 	         4.000000 	        15.000000 	         9.000000 	         2.000000 	         0.778862 	         0.000000 	         1.000000 	       812.000000 	        25.283608 	        61.387590 	      3380.005666 	       380.838061 	       382.850820 	       383.997166 	       384.503687 	       386.716385 	       387.556150 	         0.800000 	         2.000000 	         0.500000 	         2.200000 	  
        29.000000 	        45.000000 	        29.000000 	        67.000000 	         1.000000 	         1.000000 	        20.000000 	         0.883735 	        23.000000 	         9.000000 	         6.000000 	         7.000000 	         1.000000 	         0.948805 	         1.000000 	         0.000000 	       835.000000 	        24.703101 	        64.251162 	      3380.005666 	       388.662498 	       390.675261 	       391.621650 	       392.128176 	       394.034301 	       395.047348 	         1.100000 	         2.000000 	         0.500000 	         1.900000 	  
        29.000000 	        46.000000 	        24.000000 	        60.000000 	         1.000000 	         1.000000 	        20.000000 	         0.925884 	        10.000000 	         4.000000 	        14.000000 	         3.000000 	         1.000000 	         1.343132 	         0.000000 	         0.000000 	       835.000000 	        25.716375 	        64.060995 	      3380.005666 	       395.860444 	       397.873208 	       398.859583 	       399.366119 	       401.272232 	       402.671838 	         0.800000 	         2.000000 	         0.500000 	         1.900000 	  
        29.000000 	        47.000000 	        20.000000 	        66.000000 	         1.000000 	         1.000000 	        20.000000 	         0.904143 	        16.000000 	         5.000000 	         4.000000 	         1.000000 	         1.000000 	         2.103052 	         1.000000 	         0.000000 	       851.000000 	        23.918898 	        65.177415 	      3380.005666 	       403.778188 	       405.990899 	       406.950618 	       407.563769 	       409.776479 	       411.935857 	         1.100000 	         2.200000 	         0.600000 	         2.200000 	  
        29.000000 	        48.000000 	        25.000000 	        64.000000 	         2.000000 	         1.000000 	        20.000000 	         1.157238 	        10.000000 	         8.000000 	        15.000000 	         5.000000 	         1.000000 	         2.441415 	         0.000000 	         0.000000 	       851.000000 	        23.568162 	        68.240545 	      3380.005666 	       412.748961 	       414.961658 	       416.174645 	       416.681173 	       418.893879 	       421.399827 	         0.800000 	         2.200000 	         0.500000 	         2.200000 	  
        29.000000 	        49.000000 	        27.000000 	        71.000000 	         2.000000 	         1.000000 	        20.000000 	         1.349652 	        11.000000 	         7.000000 	        16.000000 	         5.000000 	         1.000000 	         1.486347 	         1.000000 	         0.000000 	       862.000000 	        24.979196 	        69.378789 	      3380.005666 	       422.212935 	       424.225685 	       425.638619 	       426.051825 	       427.864650 	       429.410873 	         0.800000 	         2.000000 	         0.400000 	         1.800000 	  
        29.000000 	        50.000000 	        25.000000 	        68.000000 	         1.000000 	         1.000000 	        20.000000 	         2.324825 	         5.000000 	         9.000000 	        20.000000 	         8.000000 	         2.000000 	         1.081647 	         1.000000 	         1.000000 	       882.000000 	        23.267515 	        68.800468 	      3380.005666 	       430.317281 	       432.529985 	       434.915968 	       435.529134 	       437.741830 	       438.888174 	         0.900000 	         2.200000 	         0.600000 	         2.200000 	  
        29.000000 	        51.000000 	        21.000000 	        76.000000 	         1.000000 	         2.000000 	        20.000000 	         0.975881 	         8.000000 	         7.000000 	        68.000000 	         6.000000 	         2.000000 	         1.753300 	         1.000000 	         1.000000 	       930.000000 	        21.339325 	        71.708306 	      3380.005666 	       439.994528 	       442.207227 	       443.246933 	       443.753451 	       445.766227 	       447.579032 	         1.100000 	         2.200000 	         0.500000 	         2.000000 	  
        29.000000 	        52.000000 	        25.000000 	        72.000000 	         2.000000 	         2.000000 	        20.000000 	         1.386532 	        22.000000 	         8.000000 	        50.000000 	         9.000000 	         2.000000 	         1.062024 	         1.000000 	         0.000000 	       930.000000 	        25.702721 	        68.942412 	      3380.005666 	       448.392136 	       450.604841 	       452.057756 	       452.670916 	       454.577040 	       455.696719 	         0.800000 	         2.200000 	         0.600000 	         1.900000 	  
        29.000000 	        53.000000 	        30.000000 	        66.000000 	         2.000000 	         2.000000 	        20.000000 	         0.940180 	        20.000000 	         1.000000 	        46.000000 	         7.000000 	         2.000000 	         1.037193 	         1.000000 	         1.000000 	       976.000000 	        27.610161 	        66.003060 	      3380.005666 	       456.509818 	       458.522461 	       459.522286 	       460.028820 	       462.241516 	       463.334541 	         0.800000 	         2.000000 	         0.500000 	         2.200000 	  
