C:\behvdata\clash\clashMEG	 May 14, 2014 09:05:08	 ValueA	 ValueB	 PatchOrder	 currPatch	 SwCost	 RT1	 MagLeft	 ProbLeft	 MagRight	 ProbRight	 Choice2	 RT2	 FeedLeft	 FeedRight	 Points	 meanA	 meanB	 breakVBL	 itiVBL	 stage1aVBL	 stage1bVBL	 stage1cVBL	 stage2aVBL	 stage2cVBL	 JitFeedB	 JitITI	 JitValues	 JitSecond	 
        12.000000 	       196.000000 	        51.000000 	        46.000000 	         2.000000 	         1.000000 	         5.000000 	         0.432588 	        10.000000 	         8.000000 	        41.000000 	         4.000000 	         1.000000 	         1.056891 	         0.000000 	         1.000000 	      3961.000000 	        49.599516 	        53.211412 	      3767.466917 	      1478.069819 	      1479.882611 	      1480.375806 	      1480.789011 	      1483.001696 	      1484.121356 	         1.100000 	         1.800000 	         0.400000 	         2.200000 	  
        12.000000 	       197.000000 	        42.000000 	        51.000000 	         1.000000 	         1.000000 	         5.000000 	         0.575016 	        13.000000 	         7.000000 	        29.000000 	         4.000000 	         2.000000 	         0.792016 	         1.000000 	         0.000000 	      3961.000000 	        48.948448 	        52.986090 	      3767.466917 	      1484.934453 	      1487.147131 	      1487.786942 	      1488.400099 	      1490.306216 	      1491.159301 	         0.800000 	         2.200000 	         0.600000 	         1.900000 	  
        12.000000 	       198.000000 	        53.000000 	        49.000000 	         1.000000 	         1.000000 	         5.000000 	         0.497312 	         5.000000 	         5.000000 	        48.000000 	         7.000000 	         2.000000 	         0.696068 	         1.000000 	         1.000000 	      4009.000000 	        49.771818 	        51.894311 	      3767.466917 	      1491.972371 	      1494.185051 	      1494.744887 	      1495.358039 	      1497.370785 	      1498.130552 	         0.800000 	         2.200000 	         0.600000 	         2.000000 	  
        12.000000 	       199.000000 	        48.000000 	        56.000000 	         2.000000 	         1.000000 	         5.000000 	         0.600359 	        14.000000 	         9.000000 	        34.000000 	         3.000000 	         1.000000 	         1.036448 	         1.000000 	         1.000000 	      4023.000000 	        46.668856 	        53.694797 	      3767.466917 	      1499.036959 	      1501.249640 	      1501.916104 	      1502.329308 	      1504.541989 	      1505.635001 	         0.900000 	         2.200000 	         0.400000 	         2.200000 	  
        12.000000 	       200.000000 	        47.000000 	        56.000000 	         1.000000 	         1.000000 	         5.000000 	         0.757893 	         5.000000 	         5.000000 	        42.000000 	         4.000000 	         2.000000 	         1.199041 	         0.000000 	         0.000000 	      4023.000000 	        45.233961 	        54.980404 	      3767.466917 	      1506.448095 	      1508.660774 	      1509.473863 	      1510.087020 	      1512.299697 	      1513.565991 	         0.800000 	         2.200000 	         0.600000 	         2.200000 	  
        12.000000 	       201.000000 	        42.000000 	        57.000000 	         1.000000 	         1.000000 	         5.000000 	         0.516857 	        17.000000 	         8.000000 	        25.000000 	         7.000000 	         1.000000 	         0.670359 	         1.000000 	         1.000000 	      4040.000000 	        43.667968 	        54.912483 	      3767.466917 	      1514.472397 	      1516.285181 	      1516.858356 	      1517.471509 	      1519.284305 	      1520.017422 	         0.900000 	         1.800000 	         0.600000 	         1.800000 	  
        12.000000 	       202.000000 	        44.000000 	        56.000000 	         1.000000 	         1.000000 	         5.000000 	         0.399216 	        18.000000 	         4.000000 	        26.000000 	         3.000000 	         2.000000 	         1.565016 	         0.000000 	         0.000000 	      4040.000000 	        42.319618 	        58.316346 	      3767.466917 	      1521.230390 	      1523.443067 	      1523.896274 	      1524.402789 	      1526.308643 	      1527.935078 	         1.200000 	         2.200000 	         0.500000 	         1.900000 	  
        12.000000 	       203.000000 	        47.000000 	        62.000000 	         1.000000 	         1.000000 	         5.000000 	         0.704782 	         5.000000 	         2.000000 	        42.000000 	         1.000000 	         2.000000 	         1.098484 	         1.000000 	         0.000000 	      4040.000000 	        40.292956 	        59.799073 	      3767.466917 	      1528.947868 	      1531.160792 	      1531.920561 	      1532.427079 	      1534.639758 	      1535.799425 	         1.000000 	         2.200000 	         0.500000 	         2.200000 	  
        12.000000 	       204.000000 	        35.000000 	        57.000000 	         1.000000 	         1.000000 	         5.000000 	         0.723963 	        28.000000 	         6.000000 	         7.000000 	         7.000000 	         1.000000 	         0.778246 	         1.000000 	         1.000000 	      4068.000000 	        37.709338 	        59.851173 	      3767.466917 	      1536.705814 	      1538.918253 	      1539.704933 	      1540.118137 	      1542.024242 	      1542.864001 	         0.900000 	         2.200000 	         0.400000 	         1.900000 	  
        12.000000 	       205.000000 	        32.000000 	        62.000000 	         1.000000 	         1.000000 	         5.000000 	         0.583931 	         6.000000 	         7.000000 	        26.000000 	         9.000000 	         2.000000 	         0.624815 	         1.000000 	         1.000000 	      4094.000000 	        33.395469 	        62.020575 	      3767.466917 	      1543.677088 	      1545.489887 	      1546.129704 	      1546.636214 	      1548.648953 	      1549.328750 	         0.800000 	         1.800000 	         0.500000 	         2.000000 	  
        12.000000 	       206.000000 	        35.000000 	        66.000000 	         2.000000 	         1.000000 	         5.000000 	         0.551255 	         3.000000 	         3.000000 	        32.000000 	         9.000000 	         2.000000 	         0.631566 	         1.000000 	         1.000000 	      4126.000000 	        30.968254 	        62.251746 	      3767.466917 	      1550.341783 	      1552.154586 	      1552.767740 	      1553.180953 	      1554.993753 	      1555.686868 	         1.000000 	         1.800000 	         0.400000 	         1.800000 	  
        12.000000 	       207.000000 	        20.000000 	        62.000000 	         2.000000 	         1.000000 	         5.000000 	         0.659674 	        14.000000 	         5.000000 	         6.000000 	         8.000000 	         1.000000 	         0.759662 	         0.000000 	         0.000000 	      4126.000000 	        27.872039 	        64.055908 	      3767.466917 	      1556.793214 	      1559.005888 	      1559.725687 	      1560.232202 	      1562.138298 	      1562.964724 	         1.100000 	         2.200000 	         0.500000 	         1.900000 	  
        12.000000 	       208.000000 	        29.000000 	        62.000000 	         2.000000 	         2.000000 	         5.000000 	         0.755058 	        43.000000 	         8.000000 	        19.000000 	         4.000000 	         1.000000 	         0.723980 	         1.000000 	         0.000000 	      4164.000000 	        26.863329 	        64.670794 	      3767.466917 	      1564.177692 	      1565.990494 	      1566.803440 	      1567.216806 	      1569.229537 	      1570.015979 	         1.200000 	         1.800000 	         0.400000 	         2.000000 	  
